Nr,Name,Address,Email,Telefon,Web
777,Eisele-Heizung-Sanitäre Alagen-Kundendientst Alfred Haustechnik,Daimlerstr. 45 73479  Ellwangen,,,https://www.gelbeseiten.de/gsbiz/cd051670-9df3-4367-b1fc-5106a2071912
778,Eisenbraun Jürgen Heizung Sanitär,Mühlstr. 92 73547  Lorch-Waldhausen,,(07172) 91 90 70,https://www.gelbeseiten.de/gsbiz/886232d1-7638-4bd5-98d9-a59fd7c1adb0
779,ELCO GmbH Heizung- und Lüftungsbau,Hohenzollernstr. 31 72379  Hechingen-Sickingen,,(07471) 1 87-0,https://www.gelbeseiten.de/gsbiz/3f4a9da9-2a26-45e1-bedd-9ff150b234a1
780,Engel Gerhard GmbH & Co. KG Sanitärtechnik,Kiebitzhörn 32 22885  Barsbüttel,,(040) 6 70 10 15,https://www.gelbeseiten.de/gsbiz/f8ed5a90-7fd7-4a92-8a93-3e5fdb46086b
781,Enrotec,Untere Bliesstr. 13-15 66538  Neunkirchen-Innenstadt,info@enrotec.de,(06821) 9 06 00,https://www.gelbeseiten.de/gsbiz/59faa432-8d72-4334-822b-5612b99970f1
782,Erat Wärmetechnik GmbH,Gartenweg 7 78183  Hüfingen,,0172 7 40 03 14,https://www.gelbeseiten.de/gsbiz/c60e3f33-5d41-47ab-b197-c06016b9bc9d
783,Erat Wärmetechnik GmbH,Gartenweg 7 78183  Hüfingen,,0172 7 40 03 14,https://www.gelbeseiten.de/gsbiz/c60e3f33-5d41-47ab-b197-c06016b9bc9d
784,Fahrner GmbH & Co. KG Bauunternehmung Bauunternehmung,Sarchinger Feld 10 93092  Barbing,,(09401) 92 39-0,https://www.gelbeseiten.de/gsbiz/2f5d61e8-09f8-42bc-aedd-e93d6d63b372
785,Fischer Ulf Heizung Sanitär Dachklempner,Giesensteiner Str. 19B 01816  Bad Gottleuba-Berggießhü-Kurort Berggießhübel,,,https://www.gelbeseiten.de/gsbiz/9becc636-a368-4408-87fc-345e26c3b62e
786,Frercksen Jörn u. Fa. Helmut Lüdders,Ebertallee 188 22607  Hamburg-Bahrenfeld,,(040) 8 99 33 90,https://www.gelbeseiten.de/gsbiz/712756dd-f65a-4b82-95f7-7276d40f05b2
787,Frick bad&heizung Ulm GmbH,Neue Str. 115 89073  Ulm-Mitte,,(0731) 1 55 39 09-0,https://www.gelbeseiten.de/gsbiz/ece3f19f-8a5e-4cf2-a119-2b5c68e8e06d
788,Frick GmbH Heizungsinstallation und Badtechnik,Wallbacher Str. 12 89547  Gerstetten,,(07323) 95 16-0,https://www.gelbeseiten.de/gsbiz/2272461d-410c-4cdd-92cd-e05b00462981
789,Frisko Heizungstechnik GmbH,Ontariostr. 42A 70329  Stuttgart-Rohracker,,(0711) 42 58 99,https://www.gelbeseiten.de/gsbiz/30310cfb-3335-4013-b1b1-5b8104eeb0b9
790,Füchtner Joachim Sanitär- und Heizungstechnik,Haselbacher Weg 20 73527  Schwäbisch Gmünd-Großdeinbach,,,https://www.gelbeseiten.de/gsbiz/22d0890a-c033-42e6-9bf5-52f3aaeb1d4b
791,Füchtner Joachim Sanitär- und Heizungstechnik,Haselbacher Weg 20 73527  Schwäbisch Gmünd-Großdeinbach,,,https://www.gelbeseiten.de/gsbiz/22d0890a-c033-42e6-9bf5-52f3aaeb1d4b
792,G & S Sanitaertechnik und Heizungsbau Heizungsbau und Installationen,Hauptstr. 26/1 71272  Renningen,,(07159) 75 12,https://www.gelbeseiten.de/gsbiz/7dcffccd-5f01-4f82-be79-3f16e310a15e
793,GAH Beteiligungs AG,Berliner Allee 18 39326  Hohenwarsleben,,(039204) 6 31 76,https://www.gelbeseiten.de/gsbiz/d76b351c-3fac-41ea-98d2-2c097956bc71
794,Galabau und Bauservice Meißen GmbH,Neuzaschendorf 3 01662  Meißen,,(0173) 5 66 98 33,https://www.gelbeseiten.de/gsbiz/ec070a88-a2ab-429b-bc82-d42d3ceffa88
795,GENOM - Georgi/Noffke GmbH,Theodor-Korselt-Str. 3 02763  Zittau,,(03583) 77 58-0,https://www.gelbeseiten.de/gsbiz/473380ae-8d4a-4b9c-bca1-05559b9ad014
796,Gerasch Anlagenbau GmbH,Kinzigstr. 4 76646  Bruchsal,,(07251) 7 24 82 10,https://www.gelbeseiten.de/gsbiz/ebdf8d83-0bf8-451a-aa46-5df98147832d
797,Gerhard Engel GmbH & Co. KG,Kiebitzhörn 32 22885  Barsbüttel,,(040) 6 70 10 14,https://www.gelbeseiten.de/gsbiz/3b1bff85-cfad-4c74-bb21-74f1fffd95cb
798,Giesche Uwe Heizungsservice,Kirchstr. 5 78224  Singen-Beuren,,(07731) 4 48 25,https://www.gelbeseiten.de/gsbiz/bb44f72c-5f16-45f8-bccf-5171b36ffc92
799,Gleißner GmbH Industrie- und Medientechnik,Neckargartacher Str. 28 74080  Heilbronn-Böckingen,,(07131) 57 96 17,https://www.gelbeseiten.de/gsbiz/57254446-9915-4b89-9122-342863c28863
800,Göbel & Schneider Haustechnik GmbH,Auf den Dorfwiesen 22 56204  Hillscheid,info@gsh-net.de,(02624) 9 43 42 79,https://www.gelbeseiten.de/gsbiz/885abaa5-4eb2-4c57-a9f8-df67440789d1
801,Göhler Karsten Tiefbau- und Schachtarbeiten,Dorfstr. 23 09623  Frauenstein-Nassau,,(037327) 77 36,https://www.gelbeseiten.de/gsbiz/26e18634-05ae-4a48-baf9-c076c9da9086
802,Gottwald Tief- und Straßenbau GmbH,Hauptstr. 28C 24576  Bimöhlen,,(04192) 8 89 91 00,https://www.gelbeseiten.de/gsbiz/d033802f-b7c0-4807-ad8d-8c17697a66c5
803,Grau & Behringer GmbH Heizung- und Sanitärinstallation,In den Höfen 2 73574  Iggingen,,(07175) 85 21,https://www.gelbeseiten.de/gsbiz/eed9eacb-5344-48ad-812f-6efbc480a957
804,Greiner Thomas Heizungsbau,Austr. 3 74379  Ingersheim-Kleiningersheim,,(07142) 5 73 22,https://www.gelbeseiten.de/gsbiz/e8e2e06c-eecf-4d20-b103-769e50beca87
805,GROSSMANN Bau GmbH & Co.KG.,Äußere Münchener Str. 20 83026  Rosenheim-Aicher Gelände,info@grossmann-bau.de,(08031) 44 01-0,https://www.gelbeseiten.de/gsbiz/b7aa325f-e6ca-4bc2-b916-f416721c104b
806,Güthlein Robert Baugeschäft,Höfen 19 96179  Rattelsdorf-Höfen,,(09547) 4 25,https://www.gelbeseiten.de/gsbiz/59bb513d-45dd-459e-afb1-2f4f94b9db51
807,Haas Reinhold Heizung- und Sanitärinstallation,Badstr. 7 89537  Giengen,,(07322) 95 69 39-0,https://www.gelbeseiten.de/gsbiz/471feb99-394d-4402-ada1-a023af7bd68f
808,Hammann GmbH,Zweibrücker Str. 13 76855  Annweiler,info@hamann-gmbh.de,(06346) 3 00 40,https://www.gelbeseiten.de/gsbiz/75dec52d-2379-42ad-8096-c608fa7e813c
809,hansaconsult Ingenieurgesellschaft mbH,Gutenbergstr. 31 21465  Reinbek,,(040) 71 09 18-0,https://www.gelbeseiten.de/gsbiz/89dae83b-d919-42b7-a289-2f4d3b5a9af7
810,Hanstein & Sand Bauunternehmen,Bispinger Str. 23 29646  Bispingen-Hützel,,(05194) 66 69,https://www.gelbeseiten.de/gsbiz/e4219ab5-2e4f-4e13-afb2-c8f3defff6fc
811,Hassler Wilhelm Dipl.-Ing. Heizungstechniker Sanitär,Mittelhofer Weg 12 73466  Lauchheim,,(07363) 54 86,https://www.gelbeseiten.de/gsbiz/557f7068-8fc0-4012-9bdb-34c98fc93e5c
812,Haus Tronic GmbH,Lehlestr. 42 73035  Göppingen-Faurndau,,(07161) 98 75 57-0,https://www.gelbeseiten.de/gsbiz/37ac04c1-1806-41b6-b496-21dfe36379ac
813,Hechler Robin Heizung Sanitär,Beethovenstr. 4 73650  Winterbach,,(07181) 98 06 80,https://www.gelbeseiten.de/gsbiz/2b00928e-0a81-4aae-8ed0-0976bd498330
814,Heinsch Metall- und Anlagenbau GmbH,Dresdener Str. 40 04808  Wurzen,,(03425) 88 74-0,https://www.gelbeseiten.de/gsbiz/d4d53864-4177-4996-af4c-5a699d5936ab
815,Heinz Gothe GmbH & Co. KG,Druckerstr. 12-20 41238  Mönchengladbach-Mülfort,,(02166) 12 92-0,https://www.gelbeseiten.de/gsbiz/eaab5048-35f1-4adf-a401-9e8ffb7f129b
816,Heizungstechnik regenerativer Quellen Dipl.-Ing. Klane Heizungsbaubetrieb,Sandöschstr. 30 88045  Friedrichshafen,,(07541) 4 89 53 07,https://www.gelbeseiten.de/gsbiz/23413435-6e36-419d-afea-4d137524352d
817,Helin GmbH & Co. KG Neuss,Blindeisenweg 8 41468  Neuss-Grimlinghausen,,(02131) 12 47 89-0,https://www.gelbeseiten.de/gsbiz/9d823631-212b-4423-bdd0-559d2a390058
818,Helmut Toups GmbH & Co.KG,Greifswalder Str. 12c 40668  Meerbusch-Lank-Latum,,(02150) 70 75 07,https://www.gelbeseiten.de/gsbiz/400c34ec-3c60-4255-954a-5761a115abf6
819,Hermann & Co. Bauunternehmung G.m.b.H.,Bismarckstr. 36 52066  Aachen,,(0241) 50 26 50,https://www.gelbeseiten.de/gsbiz/4da92dfe-0fb7-4d34-8cdd-deb599500c21
820,Hildebrandt Timo,Neuseser Str. 3 96450  Coburg-Glend,,(09561) 7 99 47 40,https://www.gelbeseiten.de/gsbiz/bc5dce8a-a1d2-4fa3-b4b6-7674bdbd9b0c
821,Hoch- Tief- und Ingenieurbau GmbH,Neustädter Str. 29 39539  Havelberg,,(039387) 7 49-0,https://www.gelbeseiten.de/gsbiz/1b93060b-d2c6-4394-838d-2d0d65f85290
822,Holzmüller GmbH,Ziegelbach-Haid 6 88410  Bad Wurzach-Ziegelbach,info@holzmueller-haid.de,(07564) 26 36,https://www.gelbeseiten.de/gsbiz/45e34391-2051-4a06-93cf-7622c660f2e1
823,HSR GmbH,Villenstr. 5 50354  Hürth-Berrenrath,,(02233) 20 76 80,https://www.gelbeseiten.de/gsbiz/3717e408-f07f-4f6f-828c-a195e780cc75
824,HTR Bau GmbH,Maximilianallee 22 04129  Leipzig-Eutritzsch,mail@htr-bau.de,(0341) 9 19 81 10,https://www.gelbeseiten.de/gsbiz/72c60815-1663-4b77-a53b-7868d243dbc0
825,HTW GmbH Heizung-Lüftung-Sanitär,Schneeberger Str. 1 08301  Bad Schlema-Wildbach,,(03772) 36 03 41,https://www.gelbeseiten.de/gsbiz/b952cb8f-ee1c-4980-bad1-b67c6c011fb7
826,Huhn Alfred GmbH Heizung Sanitär,Liebfrauenstr. 16 88250  Weingarten,,(0751) 4 30 97,https://www.gelbeseiten.de/gsbiz/512bd8c1-c5fd-4af2-92bb-14f501322530
827,IBB Achrainer/Friedel Consulting/Engineering GmbH,Carl-Zeiss-Str. 2 63755  Alzenau,,(06023) 32 02-0,https://www.gelbeseiten.de/gsbiz/483561f1-bcf9-4a6a-84c5-8562cd575c11
828,IMPaC Offshore Engineering GmbH,Hohe Bleichen 5 20354  Hamburg-Neustadt,,(040) 35 54 40,https://www.gelbeseiten.de/gsbiz/df4fdbbf-c877-4053-9941-8b9b36ceeaab
829,IMPaC Offshore Engineering GmbH,Hohe Bleichen 5 20354  Hamburg-Neustadt,,(040) 35 54 40,https://www.gelbeseiten.de/gsbiz/df4fdbbf-c877-4053-9941-8b9b36ceeaab
830,ims Ges. f. Industrie-Montage- Service mbH,Mainleite 15 97340  Marktbreit,,(09332) 5 91 24 90,https://www.gelbeseiten.de/gsbiz/597dfd3b-3073-4e0c-af8b-f4e5b479fbec
831,Ingenieurbüro Olaf Upnmoor,Schönböckener Str. 30D 23556  Lübeck-St. Lorenz Nord,,(0451) 4 07 75 31,https://www.gelbeseiten.de/gsbiz/b3f226b7-202e-4cd4-9b60-9f3d5cb3c2a0
832,Ingenieurbüro Wenzl GmbH,Ortsstr. 9 90522  Oberasbach-Kreutles,,(0911) 6 99 46 76,https://www.gelbeseiten.de/gsbiz/d29db8f5-c845-499d-9d3d-efb096f67edb
833,Ipsen Edelstahltechnik GmbH & Co. KG Edelstahltechnik,Marienhofweg 141 25813  Husum,,(04841) 15 45,https://www.gelbeseiten.de/gsbiz/194ee211-897e-4c45-aada-fff5a509bd6c
834,ITD Industrieservice GmbH,Otto-Hahn-Str. 2 68623  Lampertheim,info@itdservice.de,(06206) 1 30 87 90,https://www.gelbeseiten.de/gsbiz/fca13c40-1f73-45b9-96c0-623fe6eeb94e
835,IVG-Heiztechnik Gebietsvertreter,Forellenweg 8 72805  Lichtenstein-Honau,,,https://www.gelbeseiten.de/gsbiz/deb2f0cd-70da-4494-a08f-16a20341c9e2
836,Jasper Versorgungstechnik GmbH Kanalbau,Hansastr. 6 48496  Hopsten,,(05458) 93 01-0,https://www.gelbeseiten.de/gsbiz/3dc706c2-2948-4ca4-810a-b17fab1a5387
837,Josten GmbH,Brahmsweg 2 73453  Abtsgmünd,,(07366) 60 95,https://www.gelbeseiten.de/gsbiz/c9e06de2-c52b-4a87-8ff9-1ef0dc96a7d3
838,Kabel- und Tiefbau GmbH,Bosenheimer Str. 217 55543  Bad Kreuznach,kreuznach@kabel-und-tiefbau.de,(0671) 79 61 52 90,https://www.gelbeseiten.de/gsbiz/b852f96c-ebd8-4aa2-a0a6-ffe4330ac5cf
839,Kahya Hizir,Allmendgasse 8 67547  Worms-Innenstadt,info@itdservice.de,0176 63 16 13 10,https://www.gelbeseiten.de/gsbiz/efcd462b-31ff-41f4-abf5-37d9db04a4f8
840,Kaiser Georg Heizungsbaumeister,Bürgermeister-Volk-Weg 11 78120  Furtwangen im Schwarzwald-Rohrbach,,,https://www.gelbeseiten.de/gsbiz/a350d451-0f28-4a72-a069-8aa5814fb96a
841,Kaiser Georg Heizungsbaumeister,Bürgermeister-Volk-Weg 11 78120  Furtwangen im Schwarzwald-Rohrbach,,,https://www.gelbeseiten.de/gsbiz/a350d451-0f28-4a72-a069-8aa5814fb96a
842,Katz Hermann GmbH & Co. KG,Kleinsteinbacher Str. 11 76228  Karlsruhe-Stupferich,,(0721) 47 22 26,https://www.gelbeseiten.de/gsbiz/d22cac13-a9ae-4f4b-bd63-85cdbf7f1933
843,KHE GmbH,Waldstr. 11 49632  Essen-Sandloh,info@khe-schlosserei.de,(05434) 4 40,https://www.gelbeseiten.de/gsbiz/54fbfedd-3cb7-40ea-a531-d0dfc37137ca
844,Kisse Reinhard,An der Hofkoppel 9 25355  Barmstedt,,(04123) 8 08 25 80,https://www.gelbeseiten.de/gsbiz/04f9d63c-d04d-4008-b0a6-80dccf07989e
845,KKS Apparatebau GmbH,Obhäuser Weg 19 06268  Querfurt,,(034771) 41 49-0,https://www.gelbeseiten.de/gsbiz/ef0f25aa-0d28-48f8-b082-11cb91a240a6
846,Klapprott Ulf,Maangarten 40 38229  Salzgitter-Hallendorf,,(05341) 17 89 89,https://www.gelbeseiten.de/gsbiz/910f47bd-f2ee-4881-9973-3e9a518b8eb7
847,"Klasen GmbH, Stefan",Moltkestr. 19-21 47877  Willich,,(02154) 92 28-0,https://www.gelbeseiten.de/gsbiz/d8962e38-16c0-491b-a641-4df183248020
848,Klaus Engel Planungsbüro für Stahlbau - Industriebau GmbH,Großflecken 12 24534  Neumünster-Innenstadt,,(04321) 5 58 44-0,https://www.gelbeseiten.de/gsbiz/14bab5b6-970d-4699-bab1-2ab6dcfdcc9c
849,Klaus Mänche - Heizung - Klima - Sanitär Sanitär- Heizungs- und Klimatechnik,Alte Heerstr. 80 47652  Weeze,,(02837) 91 41-0,https://www.gelbeseiten.de/gsbiz/4c4bc2f5-c455-4d6e-ad2f-056728fd1c56
850,Klees & Fröhlich GmbH,Friedrich-Pfeiffer-Str. 5 56459  Langenhahn,info@klees-froehlich.de,(02663) 7 83 30,https://www.gelbeseiten.de/gsbiz/c8faa52f-2167-4dea-a5fd-59d82296ef1d
851,Klein GmbH Heizung Sanitär,Burgstr. 20 73495  Stödtlen,,(07964) 6 60,https://www.gelbeseiten.de/gsbiz/969e2e56-0090-439f-a0a0-bf07ce195f17
852,Klein Hans-Dieter Heizungsbaumeister,Schießhausstr. 35 73547  Lorch,,(07172) 69 48,https://www.gelbeseiten.de/gsbiz/3b057722-422c-4f9b-8e3e-2aa96d7a25c6
853,Klenk Michael Sanitär- Heizungs- und Klimatechnik,Lettenstr. 12/1 72119  Ammerbuch-Altingen,,(07032) 7 78 06,https://www.gelbeseiten.de/gsbiz/6df26ae3-1698-4799-9fcc-424d31e0d25f
854,Klenk Michael Sanitär- Heizungs- und Klimatechnik,Lettenstr. 12/1 72119  Ammerbuch-Altingen,,(07032) 7 78 06,https://www.gelbeseiten.de/gsbiz/6df26ae3-1698-4799-9fcc-424d31e0d25f
855,Knaack & Jahn Haustechnik GmbH,Usedomstr. 16 22047  Hamburg-Tonndorf,,(040) 75 66 86,https://www.gelbeseiten.de/gsbiz/f61eb1b5-7f32-449d-a040-7c84946e24f3
856,Knoke-Industrie-Montagen GmbH,Sperberring 7 37176  Nörten-Hardenberg,,(05503) 20 37,https://www.gelbeseiten.de/gsbiz/4b31e732-27ef-4887-bf8f-88f4d8bb0ad3
857,Koch Robert Heizungsbau,Hochrückstr. 19 72367  Weilen,,,https://www.gelbeseiten.de/gsbiz/0b5df77b-377f-48a7-9dd9-a2af954ccc62
858,Kochanski Bau GmbH,Am Gaswerk 14 24594  Hohenwestedt,kochanski-bau@t-online.de,(04871) 9 64,https://www.gelbeseiten.de/gsbiz/2c4e07bf-f4c8-4ce8-9ea3-1be124e68efb
859,Kogel Heizung-Haustechnik GmbH,Torfstr. 23 71229  Leonberg-Eltingen,,(07152) 4 80 48,https://www.gelbeseiten.de/gsbiz/a3ec1da1-dcd4-4f93-b899-3248a2e84556
860,Köhrich-Baugesellschaft mbH,Zinkanger 8 38644  Goslar-Oker,,(05321) 33 07 96,https://www.gelbeseiten.de/gsbiz/581dc2b7-cc42-492f-9bc6-bf3f36498404
861,Kommorowski GmbH Apparatebau,Rahlstedter Str. 32A 22149  Hamburg-Rahlstedt,,,https://www.gelbeseiten.de/gsbiz/332831a5-fd7b-4c88-886a-c016e809d70c
862,Kommorowski GmbH Apparatebau,Rahlstedter Str. 32A 22149  Hamburg-Rahlstedt,,,https://www.gelbeseiten.de/gsbiz/332831a5-fd7b-4c88-886a-c016e809d70c
863,Kopf-Gruppe Bauhandwerk,Stützenstr. 6 72172  Sulz-Bergfelden,,(07454) 75-0,https://www.gelbeseiten.de/gsbiz/266d7016-48cc-4464-81dc-72f04df72234
864,Korkmaz Sanitär-Heizung,Schmidenerstr. 71 71332  Waiblingen,,(07151) 9 45 57 82,https://www.gelbeseiten.de/gsbiz/eaca6b21-0137-4402-b035-71c2a3a166e8
865,Kossowski Joachim,Altenhausweg 5-9 97922  Lauda-Königshofen-Sachsenflur,,(09343) 60 02-0,https://www.gelbeseiten.de/gsbiz/f0fe0ab3-58db-455d-bcb1-d7a40999468d
866,Kramer Bauunternehmung,Virnkamp 5 48157  Münster-Gelmer,muenster@kramergruppe.de,(0251) 32 63 65,https://www.gelbeseiten.de/gsbiz/85f0eca8-bad2-49ba-a998-954fc8d405e1
867,"Kraps Montagen, Rohr-, Stahl- und Kesselbau GmbH Anlagenbau für Industriebedarf",Gehrstr. 15 46562  Voerde-Friedrichsfeld,,(0281) 44 22-0,https://www.gelbeseiten.de/gsbiz/bd0eda22-51b8-4850-9ca7-a24079c68dd7
868,Kratschmayer Luft-Wärme-Klima GmbH,Hohebuch 13 74638  Waldenburg,,(07942) 9 46 10-0,https://www.gelbeseiten.de/gsbiz/4e36311d-2886-444d-a202-cf857cd1c628
869,Kronenberger Martin Heizung Sanitär Solar,Edensbach 162 88289  Waldburg-Edensbach,,(07529) 63 43 16,https://www.gelbeseiten.de/gsbiz/ed78f951-c571-4019-9da4-d25acb197ba2
870,"Krüger, Müller",Gewandhausgäßchen 1 02708  Löbau,,(03585) 47 81-0,https://www.gelbeseiten.de/gsbiz/b8c19b61-149e-4aaf-a22a-cb1fc9dde58e
871,Krumme Metaal Bau GmbH,Bessemerstr. 6 48703  Stadtlohn,,(02563) 13 44,https://www.gelbeseiten.de/gsbiz/4c69dd17-26e0-4154-9996-3ba245aca05c
872,Kruse Klaus Heizungsbau und Kundendienst,Dieselstr. 8 71691  Freiberg-Beihingen,,(07141) 7 20 49,https://www.gelbeseiten.de/gsbiz/96366e9e-5b22-4251-a176-2b3922301d35
873,Kuhn Haustechnik GmbH,Tanauer Str. 18 73568  Durlangen,,(07176) 65 33,https://www.gelbeseiten.de/gsbiz/df4a18d0-bbe2-439c-8bd1-442cf66cd622
874,Kuhn Haustechnik GmbH,Tanauer Str. 18 73568  Durlangen,,(07176) 65 33,https://www.gelbeseiten.de/gsbiz/df4a18d0-bbe2-439c-8bd1-442cf66cd622
875,Kuntsche Baufirma,Neusalzaer Str. 22 02625  Bautzen,,(03591) 3 51 59 99,https://www.gelbeseiten.de/gsbiz/67faa61a-178c-412b-a6d6-f066048d53d8
876,Kupriss Sanitärinstallation und Heizungsbau T.,Grieshalde 11 72793  Pfullingen,,0178 1 67 76 94,https://www.gelbeseiten.de/gsbiz/beb15262-001e-4caf-8c02-f6bd17fc0693
877,Kwade und Sohn KG Jan,Emlichheimer Str. 41 49824  Ringe,,(05943) 93 11-0,https://www.gelbeseiten.de/gsbiz/3ac8feb9-ddb1-4ff6-9e9a-628815bf717f
878,KWK Kälte Wärme Klima Ing. H. Wurster GmbH & Co. KG,Im Brühl 76 74348  Lauffen,,(07133) 9 74 97-0,https://www.gelbeseiten.de/gsbiz/d40e89a7-1c5b-44fa-9e3a-96d81f614037
879,L + K Heizungstechnik GmbH,Friedrichstr. 52 73760  Ostfildern-Kemnat,,0151 25 21 87 76,https://www.gelbeseiten.de/gsbiz/791dea92-50a4-4e4a-becd-fa7ed9299c8c
880,LBM Metallbau GmbH,Mühlgasse 13 02929  Rothenburg/O.L.,,(035891) 3 51 69,https://www.gelbeseiten.de/gsbiz/22fa828d-5f90-4126-a238-b3ac75d8c9ea
881,"Lebherz Heizungsbau und Kundendienst GmbH & Co. KG, K.-H.",Haldenweg 51 72475  Bitz,,(07431) 85 07,https://www.gelbeseiten.de/gsbiz/96b4fdb2-6fd6-47c3-b7e3-ea3a3faeac13
882,Leupolt & Seemann Haustechnik GbR Heizungs- und Lüftungsbau,Niedersachsenstr. 25 21244  Buchholz in der Nordheide-Sprötze,,(04186) 89 11 65,https://www.gelbeseiten.de/gsbiz/2e3b1d03-d14f-4a93-829a-f338ca9367d2
883,Leupolt & Seemann Haustechnik GbR Heizungs- und Lüftungsbau,Sülldorfer Weg 22 22869  Schenefeld,,(040) 20 91 93 54,https://www.gelbeseiten.de/gsbiz/8a505f91-3839-4ae7-a3e2-1ef8bb2a070f
884,Link Eckhard Bäder und Wärme,Im Vogelsang 15 78078  Niedereschach-Fischbach,,(07725) 91 51 53,https://www.gelbeseiten.de/gsbiz/212869bd-b2e2-4218-aa1c-7dbd15cb38ed
885,Loos-Studemund Ingenieursgesellschaft mbH,Lohbrügger Landstr. 5 21031  Hamburg-Lohbrügge,,(040) 79 41 93-0,https://www.gelbeseiten.de/gsbiz/87c3c56f-b33e-49a4-9aa8-485aec4c7d32
886,Lorenz Bohrtechnik GmbH,Pater-Dülmer-Str. 21 49610  Quakenbrück-Hengelage,,(05431) 9 07 16 00,https://www.gelbeseiten.de/gsbiz/d038b918-b38f-4c4a-9f5f-519bb57f64f2
887,Lorenzen Edelstahl GbR,Süderstr. 13A 25864  Löwenstedt,,(04843) 2 72 44,https://www.gelbeseiten.de/gsbiz/bf7d214b-b1b9-4302-9d5c-6b6ccd2b8ff2
888,LTG Leitungs- u. Tiefbaugesellschaft mbH & Co. KG,Bataverstr. 86 41462  Neuss-Vogelsang,,(02131) 22 85-0,https://www.gelbeseiten.de/gsbiz/76b9b5bf-3f63-402b-a5fc-574e4e78797d
889,Lüdders Helmut Inh. Jörn Frercksen Sanitär Heizung Dach Sanitärtechnik,Finkenwerder Norderdeich 114A 21129  Hamburg-Finkenwerder,,,https://www.gelbeseiten.de/gsbiz/318196aa-f061-45bf-a1a4-3098be4475bf
890,Lüdders Helmut Inh. Jörn Frercksen Sanitär Heizung Dach Sanitärtechnik,Finkenwerder Norderdeich 114A 21129  Hamburg-Finkenwerder,,,https://www.gelbeseiten.de/gsbiz/318196aa-f061-45bf-a1a4-3098be4475bf
891,Mahler GmbH Heizung Sanitär,Am Cleefchen 16 42111  Wuppertal-Elberfeld,,(0202) 70 78 40,https://www.gelbeseiten.de/gsbiz/4ad52474-5d2a-4312-8626-49afcd9f19e7
892,Maschinen- und Stahlbau Görlitz GmbH,Melanchthonstr. 21 02826  Görlitz-Südstadt,,(03581) 47 95-0,https://www.gelbeseiten.de/gsbiz/1122a4b4-4f0e-47a4-a14c-8b943e2d2184
893,Mattes Gebr. GmbH Heizungstechnik,Alemannenweg 1 78567  Fridingen,,(07463) 55 05,https://www.gelbeseiten.de/gsbiz/630f155b-34a7-49f0-bd3d-32b7ef28685c
894,Matthäi Bauunternehmen GmbH & Co. KG,Brandenburger Str. 9A 30855  Langenhagen-Godshorn,,(0511) 8 97 19-0,https://www.gelbeseiten.de/gsbiz/28bf6213-d941-4c6f-86ba-31fac1ae40d5
895,Matthei Leitungsbau GmbH,An der Quarzitgrube 2 06688  Weißenfels-Großkorbetha,,(034446) 2 01 01,https://www.gelbeseiten.de/gsbiz/7540c980-dd58-4a07-99de-63f9359615c1
896,Mattmüller HSM Heizung- und Sanitärinstallation,Hauptstr. 78 78247  Hilzingen,,(07731) 3 19 98 36,https://www.gelbeseiten.de/gsbiz/333f8b10-dedc-41fb-a456-65f511c9b1ca
897,"MD Heizung-Sanitär Sanitär- und Heizungsinstallation, Inh. Martina Dillon",Schönbuchstr. 8 71093  Weil im Schönbuch-Neuweiler,,,https://www.gelbeseiten.de/gsbiz/833dd849-a57d-4329-aee4-dda4ce76f768
898,Mebag Tiefbau GmbH & Co.KG,Schweriner Chaussee 8A 18273  Güstrow,,(03843) 68 51 04,https://www.gelbeseiten.de/gsbiz/b05f2325-3259-4576-9a23-440e01416816
899,Mebag Tiefbau GmbH & Co.KG,Schweriner Chaussee 8A 18273  Güstrow,,(03843) 68 51 04,https://www.gelbeseiten.de/gsbiz/b05f2325-3259-4576-9a23-440e01416816
900,Mehlhorn Dirk,Hauptstr. 25 39606  Düsedau,,(03937) 25 03 24,https://www.gelbeseiten.de/gsbiz/e714136f-c0a2-4d26-82f4-6cdc57f84e15
901,Melber Udo Sanitär- und Heizungsbau,Hohebuch 5 74638  Waldenburg,,,https://www.gelbeseiten.de/gsbiz/2ad9081f-e19c-43a1-8eef-94a6967e0ab0
902,Melber Udo Sanitär- und Heizungsbau,Hohebuch 5 74638  Waldenburg,,,https://www.gelbeseiten.de/gsbiz/2ad9081f-e19c-43a1-8eef-94a6967e0ab0
903,Menz & Kehl GmbH,Altertal 2 98529  Suhl,menz.kehl@t-online.de,(03681) 30 48 43,https://www.gelbeseiten.de/gsbiz/d4d22306-c75f-4146-9d95-24d615c8e260
904,MHB Hoffmann-Bau GmbH,Hahnbuschweg 2 24222  Schwentinental-Klausdorf,,(0431) 66 71 70-0,https://www.gelbeseiten.de/gsbiz/beee4677-d6f1-4eb9-b23a-a243db58f877
905,Mink Gerhard Heizungsservice,Rathausstr. 15/1 78594  Gunningen,,,https://www.gelbeseiten.de/gsbiz/0b0cfefa-19f2-472e-a763-cb1cf5930d2f
906,Mink Gerhard Heizungsservice,Rathausstr. 15/1 78594  Gunningen,,,https://www.gelbeseiten.de/gsbiz/0b0cfefa-19f2-472e-a763-cb1cf5930d2f
