Nr,Name,Email,Telefon,Web
1500,Schmohl + Sohn Bauunternehmung GmbH,schmohl@schmohl-bau.de,(030) 4 44 81 11,https://www.gelbeseiten.de/gsbiz/1a30fbbd-d19d-4be8-a9f9-37143992b110
1501,Johannes Lindemann GmbH & Co. KG,info@lindemann-gruppe.de,(040) 24 87 44 86,https://www.gelbeseiten.de/gsbiz/921c74bf-965c-413b-b9e2-06273d855641
1502,Baufirma Bernd Reinosch,baufirma.reinosch@t-online.de,(033931) 3 77 46,https://www.gelbeseiten.de/gsbiz/a3c785e5-7bc7-4e3f-a4f2-34971bce0648
1503,Brederlow Bau GmbH,info@brederlow-bau.de,(02735) 6 56 63 00,https://www.gelbeseiten.de/gsbiz/3289a7ab-a6fb-411c-88ec-b3d47fd352ac
1504,RWP-Hochbau GmbH,rwp_hochbau@web.de,(0361) 78 95 04-0,https://www.gelbeseiten.de/gsbiz/9e3c923e-ec47-4f0d-a4d7-31e3352c91ed
1505,Schmidt & Schmidt GmbH,info@schmidt-und-schmidt.de,(02962) 9 72 00,https://www.gelbeseiten.de/gsbiz/2300d900-80ab-4a34-8efe-392679454fd7
1506,Henri Benthack GmbH & Co. KG Baustoffhandel,luebeck@benthack.de,(0451) 2 80 74-0,https://www.gelbeseiten.de/gsbiz/a59db161-15c2-4841-aac2-777b210c831e
1507,Henri Benthack GmbH & Co. KG Baustoffhandel,neumuenster@benthack.de,(04321) 90 29-0,https://www.gelbeseiten.de/gsbiz/f8f21be2-409a-4896-826f-96585c8b455b
1508,Henri Benthack GmbH & Co. KG Baustoffhandel,grevesmuehlen@benthack.de,(03881) 78 14-0,https://www.gelbeseiten.de/gsbiz/1959bdcf-9253-4054-be6c-31ac313ac047
1509,HeWa Bau GmbH,mail@hewabau.de,(02663) 76 09,https://www.gelbeseiten.de/gsbiz/b271f7e1-7ae2-43b3-8563-1f541fc2ae29
1510,Pildner Klaus,pildnerbau@kabelmail.de,none,https://www.gelbeseiten.de/gsbiz/9e914d71-1ee4-4ccd-8127-5aa3845e6d9e
1511,Pildner Klaus,pildnerbau@kabelmail.de,(08803) 57 37,https://www.gelbeseiten.de/gsbiz/8491f6c4-11ac-4720-9a80-7993e8d956e3
1512,Valentin Noll GmbH,kontakt@noll-worms.de,(06241) 93 14 30,https://www.gelbeseiten.de/gsbiz/199cb2ad-8054-4bc0-ba11-f1d0abb8aa48
1513,Hörr Bauunternehmen GmbH,info@hoerr-bau.de,(06409) 80 87 26,https://www.gelbeseiten.de/gsbiz/70441252-5a9f-4111-aa5b-e681c68a1c37
1514,Reinart GmbH & Co. KG,mail@reinart-bau.de,(02651) 49 09 18,https://www.gelbeseiten.de/gsbiz/849b5e9a-a957-486b-b07b-6bc06c2e3fce
1515,Baufuchs Team GmbH,info@baufuchs-team.de,(06431) 2 62 81 26,https://www.gelbeseiten.de/gsbiz/7b2bc0e1-c318-4928-83a7-24f60a8bff42
1516,Holzbau Potts GmbH,info@holzbau-potts.de,(039600) 2 98-0,https://www.gelbeseiten.de/gsbiz/22d62041-d1c4-43bd-88f7-018b2f6dc237
1517,LDA Bau GmbH,info@lda-bau.de,(069) 85 80 05 35,https://www.gelbeseiten.de/gsbiz/ebcdf7d6-1567-4a08-8ff3-b1bed3435ff0
1518,"MK Bau GmbH Bauunternehmen,",info@mk-bau-gmbh.de,(05841) 9 79 88 70,https://www.gelbeseiten.de/gsbiz/249be96b-3a6f-4dc7-a1a3-d5e00b6f72ee
1519,Reider Michael Betonbearbeitung + Mietservice,michael.reider@reider.info,(038292) 8 22 17,https://www.gelbeseiten.de/gsbiz/781fb5a6-be05-4542-bebf-5c26b137baa6
1520,"F. W. Müller Hoch-, Tief- und Stahlbetonbau GmbH & Co KG",info@fwmbau.de,(069) 83 10 34,https://www.gelbeseiten.de/gsbiz/e5a63bb4-cfb0-45fd-a6c7-23f1a893a4c3
1521,"Gert Sasse, Bauunternehmen",gert-sasse@t-online.de,(038372) 7 07 77,https://www.gelbeseiten.de/gsbiz/c1898797-82ed-4e4a-8d6b-a2d159ac3acc
1522,Hodes-Bau GmbH & Co. KG,info@hodes-bau.de,(0661) 92 85 50,https://www.gelbeseiten.de/gsbiz/50611a92-54a9-426c-a8d1-391e1bb5241d
1523,Langjahr Bau GmbH,info@langjahr-bau.de,(07143) 9 17 08,https://www.gelbeseiten.de/gsbiz/cc71f82a-77af-415e-9d68-002d13b859a6
1524,BAUINST GmbH,info@bauinst.de,(06081) 9 85 90 65,https://www.gelbeseiten.de/gsbiz/fa7acc5b-72ae-4cb8-987c-8728b1183f58
1525,Bentin GmbH & Co KG Bauunternehmung,info@bentinbau.de,(040) 7 39 22 50,https://www.gelbeseiten.de/gsbiz/c1a9cdeb-5e28-4d73-911d-7c47d3aa1da0
1526,Lüth Manfred Bauunternehmen GmbH & Co KG,bauunternehmen-lueth@t-online.de,(04152) 7 55 26,https://www.gelbeseiten.de/gsbiz/33d35df6-5a04-4bf4-b703-2f2880b973c9
1527,Strunk GS-Bau GmbH,info@strunk-gsbau.de,(02683) 22 65,https://www.gelbeseiten.de/gsbiz/1234698a-8c4c-42d9-be73-8a8a4ee8fb72
1528,BauFachPlanung Ingenieurbüro,bfp-planung@gmx.de,(03971) 2 67 34 03,https://www.gelbeseiten.de/gsbiz/b7ca84a1-7afa-4f97-a797-ea676548c52d
1529,Fabricius Herbert Dachdeckerei & Zimmerei,h.u.c.fabricius@t-online.de,(04557) 98 19 92,https://www.gelbeseiten.de/gsbiz/e76ee63b-e79f-4a2b-98bc-6a9edd33470e
1530,"Lorenz Andresen, Bauunternehmen GmbH",mail@lorenzandresen.de,(0461) 95 78 90,https://www.gelbeseiten.de/gsbiz/eddc9470-c6f0-4386-8f50-b9e4d4ff92bc
1531,Hans Mayr Hochbau GmbH,info@mayrbau.de,(08431) 61 19-0,https://www.gelbeseiten.de/gsbiz/6daa95c6-30cf-414a-8959-11527b16e219
1532,Hoffmann Raimund Architekt,post@home-hoffmann.de,(06421) 17 65 00,https://www.gelbeseiten.de/gsbiz/7159fd27-b189-4ba3-9925-78076a00ea1a
1533,Pempeit Ingo,info@hochbau-pempeit.de,(0271) 30 30 34 00,https://www.gelbeseiten.de/gsbiz/ead58fcf-3c13-46a7-bf81-cfc212cae6da
1534,Vorhauer Konstruktionsbüro Hochbau,kb@vorhauer-k.de,(08137) 30 45 74,https://www.gelbeseiten.de/gsbiz/2eee8a74-e0b3-452d-a346-5b2e63fab509
1535,Bauantragsplanung und Statik Uwe Hoffmann,uwehoffmann1@t-online.de,(033844) 7 00 77,https://www.gelbeseiten.de/gsbiz/24db3091-fb19-4eb8-9c3e-636f4e037ce4
1536,Bauunternehmen Neumann GmbH,info@bau-neumann.de,(03371) 62 29 65,https://www.gelbeseiten.de/gsbiz/5b55bbf2-032e-4d0e-8979-ed49c4ba020c
1537,Hartmann GmbH,mail@hartmann-wilnsdorf.de,(02739) 20 69,https://www.gelbeseiten.de/gsbiz/63ec66fe-acd7-41b5-803e-060f82c6ae38
1538,KLG Bauunternehmen GmbH,a.gerst@klg-bauunternehmen.de,(0271) 80 93 99 86,https://www.gelbeseiten.de/gsbiz/0944f04e-c9b2-4ffc-a6ac-60b9e8350692
1539,Bauunternehmung Jürgen Schulz e.K.,info@bauunternehmungschulz.de,(02634) 92 13 73,https://www.gelbeseiten.de/gsbiz/db9407d6-8fc1-4494-ae17-409d9444e888
1540,Deisen GmbH,info@deisen.de,(06742) 80 30,https://www.gelbeseiten.de/gsbiz/fa3312d7-5cf0-415d-b382-c5208ee3fc4e
1541,TSB Hochbau GmbH,TSB-Hochbau-Eilenburg@t-online.de,(03423) 75 39 91,https://www.gelbeseiten.de/gsbiz/6ac7e375-3caf-4a5c-9fe3-8e0b6626574c
1542,Hochbau Teubner GmbH,info@hochbau-teubner.de,(036254) 8 69 49,https://www.gelbeseiten.de/gsbiz/dff1fc80-f7fe-41fa-a0e3-16988a25068c
1543,Hochbau Teubner GmbH,info@hochbau-teubner.de,(036254) 7 16 38,https://www.gelbeseiten.de/gsbiz/df6a636b-e785-4a36-95f3-8315e5e842bb
1544,Luger und Kraus Bau GmbH,luger.kraus@t-online.de,(08574) 2 87,https://www.gelbeseiten.de/gsbiz/0ac77f65-a6aa-41dc-8c41-4a55fb638a51
1545,Yildirim Fugerei Bau GmbH,yildirim.fuger@gmx.de,(040) 73 12 73 36,https://www.gelbeseiten.de/gsbiz/51c6a1d2-ba7b-4920-87b9-bcb8e8bf64fb
1546,Zimmerei und Energieberatung Wolfgang Möck,info@zimmerei-moeck.de,(04131) 76 95 85,https://www.gelbeseiten.de/gsbiz/0d4cb843-bae3-47d1-9a84-350925455597
1547,Grabmeier Bau GmbH & Co. KG,info@grabmeier-bau.de,(08731) 29 71,https://www.gelbeseiten.de/gsbiz/93fef2fa-390d-4c06-afbf-7d2f4b4ca96f
1548,Ingenieurbüro für Brandschutz Dipl.-Ing. Heitmann Peter GmbH Ingenieurbüro für Brandschutz,info@heitmann-partner.de,(04161) 59 54 60,https://www.gelbeseiten.de/gsbiz/0c3510d7-f9f8-4aa0-a39b-d5d7455411d0
1549,Schleginski Bau GmbH & Co. KG,info@schleginski-bau.de,(0385) 20 05 14 68,https://www.gelbeseiten.de/gsbiz/ee41ca04-c67d-4f14-bf1c-62cf902aaf33
1550,"BAOP Bau-Optimierung J. Wöltje Hoch- u. Tiefbau, Ausbau, Sanierung",ba-op@t-online.de,(038208) 8 00 40,https://www.gelbeseiten.de/gsbiz/463bd558-40e9-4702-b624-4cc056187b63
1551,Bauhandwerksbetrieb Wolfgang Hicke Hoch- und Tiefbau,info@hicke-bau.de,(039994) 7 20-0,https://www.gelbeseiten.de/gsbiz/d1a2ac8a-18ce-49d2-bbfc-a25b82e71010
1552,Brakemeier GmbH Ingenieurbüro,buero@brakemeier-ingenieure.de,(040) 67 56 60-0,https://www.gelbeseiten.de/gsbiz/6ffbbbc4-8604-4963-82de-9003f6a23a89
1553,Dachdeckerei Olaf Schmidt GmbH & Co. KG,info@dachschmidt.de,(03969) 51 08 97,https://www.gelbeseiten.de/gsbiz/e7d3f1fe-ab9e-446d-955c-9a23f12c42e7
1554,Lapöhn Carsten Bauuntern.,lapoehn-bau@t-online.de,(0431) 32 11 82,https://www.gelbeseiten.de/gsbiz/0a2a6784-6fca-44cc-9379-8cddfd5b7456
1555,Tell Bau GmbH Bauunternehmen,sellin@tellbau.de,(038303) 8 70 50,https://www.gelbeseiten.de/gsbiz/d1d86bf7-e05d-4b80-a380-9bfc86b28483
1556,Specht Johannes Bauunternehmen GmbH & Co. KG,info@specht-bau.de,(04551) 99 66 66,https://www.gelbeseiten.de/gsbiz/7a87c5b8-a6af-47c5-8dd0-b612a5107647
1557,Hochbau Bunmet Engineering SRL,tocumihai@yahoo.com,(0211) 94 62 85 16,https://www.gelbeseiten.de/gsbiz/a7f57deb-ec36-4d8f-b6a8-c80b12352ded
1558,gmw planungsgesellschaft mbH Architektenbüro,info@gmw-architekten.de,(03831) 6 77 00-10,https://www.gelbeseiten.de/gsbiz/bf4addd7-b53c-4405-85dc-31cddeb8849d
1559,Bollmeyer u. Streicher GmbH Baugeschäft,office@streicher.net,(04131) 5 08 69,https://www.gelbeseiten.de/gsbiz/ce74162d-3b17-455a-ad98-919ddb68720f
1560,Correus Bau GmbH,mail@correus-bau.de,(0561) 51 29 38,https://www.gelbeseiten.de/gsbiz/1a4e368d-3b46-4d43-ac32-276a22572e1e
1561,"Dahlhausen Bernhard Bauunternehmung GmbH & Co. KG, Dahlhausen Bernhard Bauunternehmung GmbH & Co. KG GF: Dipl.-Ing. Bernd Dahlhausen",dahlhausen.bau@t-online.de,(02683) 75 81,https://www.gelbeseiten.de/gsbiz/b23f6c48-0b5a-401d-a02b-5889d4b77540
1562,K+P Ingenieure GmbH,info@kp-ing.com,(030) 3 99 92 90,https://www.gelbeseiten.de/gsbiz/b849cd82-4b94-4e56-abcb-31ba2980f362
1563,Lotz A. Hoch- und Tiefbau GmbH,info@lotz-bauen.de,(06187) 9 22 60,https://www.gelbeseiten.de/gsbiz/ec5ec807-0671-4bfb-a740-b4453095ca99
1564,Wassermann B.,info@bauwass.de,(0831) 8 35 86,https://www.gelbeseiten.de/gsbiz/b020bbfc-2b03-44b9-b55e-14f93c341c1d
1565,"Wildtraut GmbH, Eckard",info@wildtraut-bau.de,(05193) 51 95-0,https://www.gelbeseiten.de/gsbiz/9b6368e7-d17b-4aef-84af-fa84cf8aa78b
1566,HP/P HochbauPlanung Paustian Inh. Peter Paustian Architekturbüro,info@architekt-schleswig.de,(04621) 9 78 55 79,https://www.gelbeseiten.de/gsbiz/fa53f872-c1f7-4e43-94fb-f005cf4afd62
1567,Meyer Jürgen Ingenieurbüro,j.meyer@igstahlbau.de,(03881) 7 58 97 29,https://www.gelbeseiten.de/gsbiz/501cf3f9-da4f-430b-91c7-f932a72cfbe7
1568,F & G BAUSERVICE GmbH Bauunternehmen,info@fgbauservice.de,(039603) 2 33 60,https://www.gelbeseiten.de/gsbiz/94881918-db9e-43c5-a74a-4d532e33c459
1569,Fahrner Bau-GmbH,info@fahrnerbau.de,(08772) 8 09-0,https://www.gelbeseiten.de/gsbiz/0351179a-3f1c-492b-8dd4-5972d662527d
1570,GÖR-BAU GmbH Bauunternehmen,goerbau@yahoo.de,(0381) 77 86 00,https://www.gelbeseiten.de/gsbiz/dd1048e4-48c9-4e1d-8aae-734d89c3def1
1571,Heine Volker Dipl.-Ing.,info@heine-oebvi.de,(06403) 5 04 40 10,https://www.gelbeseiten.de/gsbiz/8e81be2c-14e4-4268-b36b-ab17d233848e
1572,Hess Konrad Bau GmbH,info@hessbau-gmbh.de,(08734) 9 28 55-0,https://www.gelbeseiten.de/gsbiz/abcbf8d6-c9c8-4008-9781-1516da1fe615
1573,Jessen Bau GmbH Bauunternehmen,info@jessenbau.de,(04621) 3 23 37,https://www.gelbeseiten.de/gsbiz/f4f8e23e-60dd-4085-b6d1-39387af770fd
1574,Maar Bausanierung GmbH,mail@maar-bausanierungs-gmbh.de,(0172) 3 87 66 10,https://www.gelbeseiten.de/gsbiz/0275d7a4-79c9-4a9b-8827-9542e31ee583
1575,"Schäfer Bau GmbH & Co. KG, Dipl.-Ing. Mario Schäfer",mario.schaefer@schaeferbau.de,(06431) 95 52 64,https://www.gelbeseiten.de/gsbiz/53a6c958-2c27-46b2-91e4-09fb7f563749
1576,SELEKTIV PLANBAU GmbH & Co. KG,info@selektivplanbau.de,(08721) 5 06 41-23,https://www.gelbeseiten.de/gsbiz/8bc14d5f-5a16-4bbc-9e53-bfd564dcb7b4
1577,Spieckermann Bau GmbH,info@spieckermann.de,(0201) 8 61 51-0,https://www.gelbeseiten.de/gsbiz/91604f69-3afa-4770-8b4f-7829484835bc
1578,Zankl Bau & Beton,info@bau-zankl.de,(09942) 94 21-0,https://www.gelbeseiten.de/gsbiz/0f913dc4-4e59-4a6a-8adc-fae1a402b5d9
1579,"Architekturbüro Jappsen, Todt u. Bahnsen Architekturbüro",info@jtb-architektur.de,(04841) 40 38,https://www.gelbeseiten.de/gsbiz/8a42c513-86fb-42a4-86c4-8ac3a8699c96
1580,Rohde Wilhelm GmbH Hoch- und Stahlbetonbau Stahlbetonbau,info@w-rohde.de,(040) 25 17 18-0,https://www.gelbeseiten.de/gsbiz/d593459a-78f6-4ea5-92ac-85c6f75fd0d3
1581,Architekturbüro Kaiser Susanne,info@ab-kaiser.com,(02389) 4 03 05 14,https://www.gelbeseiten.de/gsbiz/bb9be698-e41d-476f-9083-eed15202c611
1582,Bauunternehmen Schumann-Bender,schumann-bender@hotmail.com,(04521) 76 38 69,https://www.gelbeseiten.de/gsbiz/c076d972-0a5b-4b98-a7a2-143c636698d1
1583,"Andreas Block GmbH, Bauunternehmen",maurermeister-andreas-block@gmx.de,(0172) 4 23 81 77,https://www.gelbeseiten.de/gsbiz/b6951fae-e86c-42f2-936a-85ae1315ed72
1584,Gärtner Jörn,joern_gaertner@t-online.de,(06151) 29 16 29,https://www.gelbeseiten.de/gsbiz/755f689f-8323-4c56-8bd4-a770b8039056
1585,Linnebacher Bau GmbH,info@linnebacher-bau-flonheim.de,(06734) 80 36,https://www.gelbeseiten.de/gsbiz/35ef9cec-10a6-48d7-9065-7487ec4d4542
1586,Diepolder Seger Himmel Ingenieure für Tragwerksplanung GmbH,statik@dsh-ingenieure.de,(0831) 96 02 81-0,https://www.gelbeseiten.de/gsbiz/3b198fe6-dba7-4131-bf67-9665b789b60f
1587,Forst Herbert,baugeschaeft.herbert.forst@t-online.de,(06053) 49 83,https://www.gelbeseiten.de/gsbiz/35335a09-b206-44da-869a-c16b20e22ed3
1588,M.Shala.Bau,m-shala@hotmail.de,(0162) 2 77 82 69,https://www.gelbeseiten.de/gsbiz/3126e88a-6ce9-418e-9294-d2bfe226aa5c
1589,Ralf Nossenheim Noki-Bau,noki-bau-gmbh@web.de,(03821) 70 97 04,https://www.gelbeseiten.de/gsbiz/ef70ea27-d802-441e-93e1-5a88487bdd87
1590,Höft Bauunternehmen GmbH & Co. KG Bauunternehmen,info@hoeft-bauunternehmen.de,(0461) 5 70 81-0,https://www.gelbeseiten.de/gsbiz/ee03322c-d961-437c-8b16-affa42aae28d
1591,Puls Bauunternehmung GmbH Erhard & Thomas,k.puls@pulsbau.de,(04194) 18 01,https://www.gelbeseiten.de/gsbiz/abfe4e86-c74b-4915-89d5-2b5417d07e6c
1592,Bauunternehmen Lederle Bau,info@lederle-bau.de,(08370) 92 99 63,https://www.gelbeseiten.de/gsbiz/266523b7-d08f-4ac3-b056-932689f0faed
1593,"Eckbauer GmbH & Co. KG, Baugeschäft",info@eckbauer-bau.de,(08725) 96 00-0,https://www.gelbeseiten.de/gsbiz/d24c2838-6eaa-42be-87eb-9f637d97b0ca
1594,Hubert Geiss Bauunternehmung GmbH,info@geiss-bau.de,(08342) 71 68,https://www.gelbeseiten.de/gsbiz/606f2f03-f6a2-4f76-9e4b-ca633fcb90ca
1595,Rembeck Massivbau GmbH & Co. KG,info@rembeck-massivbau.de,(08724) 12 77,https://www.gelbeseiten.de/gsbiz/7d8e011b-53f0-41bb-9ddb-f15ea2dd2e02
1596,Süß Max,bau.suess@t-online.de,(08581) 82 31,https://www.gelbeseiten.de/gsbiz/9f34cbaf-3dff-415b-9a5a-e84b2ab05694
1597,Augustin Bauunternehmung GmbH,info@augustin-bauunternehmung.de,(040) 50 05 36 36,https://www.gelbeseiten.de/gsbiz/644fecc7-e5fe-470d-8c2e-2a880b3ddd90
1598,M. Enke Hochbau GmbH,enkehochbau@t-online.de,(03647) 50 54 60,https://www.gelbeseiten.de/gsbiz/42389dbb-d16f-4d9b-93c6-b297dc5f628e
1599,Lindemann Bauausführung GmbH,mail@lindemann-bauausfuehrung.de,(040) 59 66 66,https://www.gelbeseiten.de/gsbiz/235fc807-31d1-4d18-8c70-879bc8091786
1600,Hochbau Knells Inhaber Roland Knells,info@hk-bau-gbr.de,(0461) 31 36 20 81,https://www.gelbeseiten.de/gsbiz/7db47889-9619-4221-b3a4-2605468ca5bd
1601,Wörpel Bau GmbH,info@woerpelbau.de,(030) 33 77 37 40,https://www.gelbeseiten.de/gsbiz/fa7a683e-9a56-408c-bc39-04d8e18fa590
1602,Bauunternehmen Lorenzen,info@clbau.de,(04641) 39 00,https://www.gelbeseiten.de/gsbiz/768422f5-f792-45e3-8640-8a99366272da
1603,Gerüstbau Muehlhan GmbH,geruestbau@muehlhan.com,(040) 75 60 95-0,https://www.gelbeseiten.de/gsbiz/55f0c991-b57b-4d94-b9d0-4bd1c19b9bb0
1604,IWS Bauplanungs GmbH Wolfgang Stabenow,info@hh-iws.de,(040) 6 11 77 60,https://www.gelbeseiten.de/gsbiz/990fa605-8146-4241-9314-644ad100c674
1605,Hochbau-Bausanierung Hendrik Möller,hochbau-moeller@t-online.de,(036253) 4 76 66,https://www.gelbeseiten.de/gsbiz/74722082-f5b3-4a75-9e48-70b87f8afcd9
1606,A. Wuppermann FA Architekten GmbH,aw@wuppermann-architekten.de,(0711) 25 35 80 90,https://www.gelbeseiten.de/gsbiz/4233e906-cdd4-4383-a984-97aabc60a43f
1607,dib bau gmbh,service@dibbaugmbh.de,(033701) 74 41 43,https://www.gelbeseiten.de/gsbiz/439fff7a-bddd-471c-b9d5-5b3b1191caa4
1608,Emmerling S. Bau GmbH & Co.KG,info@emmerling-bau.de,(07346) 92 31 88,https://www.gelbeseiten.de/gsbiz/adde3a7b-4120-4f79-81f1-ca4af0123831
1609,Jakob Schumacher OHG,jakobschumacher@t-online.de,(06251) 5 24 13,https://www.gelbeseiten.de/gsbiz/b9f86449-d9b5-442d-9e08-1040bd84029d
1610,Köhres Bausanierung,koehres.bausanierung@googlemail.com,(0176) 99 92 17 94,https://www.gelbeseiten.de/gsbiz/1a008a33-3f7d-4099-8da5-3f25399a52bc
1611,Thies Hoch- und Tiefbau GmbH Harald,thies@harald-thies.de,(030) 3 31 10 17,https://www.gelbeseiten.de/gsbiz/d5818265-d675-493a-a035-963308d2a1ce
1612,ARZ Baumanagement GmbH,info@arzbau.de,(0821) 2 18 57 92,https://www.gelbeseiten.de/gsbiz/4100f40a-e7de-4d20-8322-96b2d6d24d74
1613,Bendl GmbH & Co. KG,info@bendl.de,(08221) 90 09-0,https://www.gelbeseiten.de/gsbiz/8ab57673-8efc-4ce3-addd-b34cb36459fd
1614,Böck Hans GmbH & Co.,info@boeck-bau.de,(08321) 66 63-0,https://www.gelbeseiten.de/gsbiz/06c73868-a13e-4f56-8f2e-7818a3fa4ebc
1615,Büchel Udo,info@buechelbau.de,(02421) 7 59 09,https://www.gelbeseiten.de/gsbiz/ff2c40d9-5add-477f-a70b-0e043fe2f8d4
1616,Complet-Bau Hoch- und Sanierungsbau GmbH,info@complet-bau.de,(030) 7 01 94 90,https://www.gelbeseiten.de/gsbiz/f1b8bafe-f0da-429c-97d1-590958355185
1617,Heier & Heier Baugesellschaft mbH & Co. KG Bauunternehmen,info@huh-sanitz.de,(038209) 8 24 57,https://www.gelbeseiten.de/gsbiz/399e1b97-5bc9-49a6-97e3-e1882e3428ba
1618,Huber Bauunternehmen GmbH & Co. KG,info@bauunternehmen-huber.de,(08781) 10 63,https://www.gelbeseiten.de/gsbiz/37a34503-b661-46d0-aa21-ff466558db06
1619,JOSEF KLEIN GMBH & Co. KG,info@josefkleingmbh.de,(02208) 50 30,https://www.gelbeseiten.de/gsbiz/b4825f3b-8d80-40a7-95fa-f240573c90ee
1620,Knoblich G. Bauunternehmung GmbH,kontakt@knoblich-bau.de,(07127) 3 50 08,https://www.gelbeseiten.de/gsbiz/3225a22a-60dd-49ea-a22a-bbf56ccf3135
1621,Münch-BAU GmbH,info@muench-bau.de,(0261) 67 15 73,https://www.gelbeseiten.de/gsbiz/6e793d37-8dce-427d-bae1-7cd89268b783
1622,Schumacher Petra,info@architekturbuero-ps.de,(09426) 80 32 96,https://www.gelbeseiten.de/gsbiz/035f4999-884a-4d62-ad69-5ecedcbe886e
1623,Schwickert Bau GmbH,info@schwickert-bau.de,(02602) 6 90 01,https://www.gelbeseiten.de/gsbiz/976a3306-d37f-4363-9a9f-cb0440942d3d
1624,Steininger Jürgen,info@steininger-pflasterbau.de,(0991) 9 98 96 26,https://www.gelbeseiten.de/gsbiz/bb5f30c4-d130-4b5f-ba0e-4abdd7fb392d
1625,Sturm Ludwig GmbH + Co. KG,sturmbau@t-online.de,(08251) 24 13,https://www.gelbeseiten.de/gsbiz/1a8dc949-0979-4956-bc31-7df416911714
1626,Damek Architekten Part GmbB,s.damek@damek-architekten.de,(0821) 5 68 70-0,https://www.gelbeseiten.de/gsbiz/8d37c05a-92ba-4a35-9613-f3423c4dd897
1627,Drexler + Baumruck,info@ib-drexler-baumruck.de,(09421) 2 22 03,https://www.gelbeseiten.de/gsbiz/67831cea-bff0-4e09-a427-fb4c7f170805
1628,Hausmann Bauunternehmen,hausmann-bau@t-online.de,(08506) 92 35 64,https://www.gelbeseiten.de/gsbiz/fd1c9cb3-d7e6-481c-b8c7-06c7be1dbf34
1629,Massivbau Veile,anfrage@massivbau-veile.de,(07348) 40 82 50,https://www.gelbeseiten.de/gsbiz/a28b7209-3446-48c2-9fd3-b71625dbac2c
1630,Oberall bau GmbH & Co. KG,info@oberall-bau.de,(0831) 5 23 32-0,https://www.gelbeseiten.de/gsbiz/eb4e9800-01de-4480-836e-bb93f7f02abd
1631,Vermessungs- und Ingenieurbüro John GmbH,info@john-vermessung.de,(04183) 24 17,https://www.gelbeseiten.de/gsbiz/2505e42a-0b25-44e7-9932-a70b7597b855
1632,Zarow Baugesellschaft mbH Bauunternehmen,zb@zarowbau.de,(039778) 2 17 05,https://www.gelbeseiten.de/gsbiz/84e0d062-88dc-43fa-b9f2-7162b355ec1f
1633,CHT Calauer Hoch- u. Tiefbau GmbH,info@cht-bau.de,(03541) 89 20,https://www.gelbeseiten.de/gsbiz/6fc9b106-8ba1-49c5-978d-daacd1765dae
1634,CHT Calauer Hoch- u. Tiefbau GmbH,info@cht-bau.de,(03541) 89 20,https://www.gelbeseiten.de/gsbiz/6fc9b106-8ba1-49c5-978d-daacd1765dae
1635,"Stuck & Baugeschäft, J. Czerwinski",info@stuck-baugeschäft.de,(0385) 5 11 48 33,https://www.gelbeseiten.de/gsbiz/1bbfe242-06bd-43e2-9b01-4227293401b6
1636,BAUEN+LEBEN Baufachhandel GmbH & Co. KG,krefeld@bauenundleben.com,(02151) 4 87 80,https://www.gelbeseiten.de/gsbiz/1f71cd9a-1f65-4b63-990f-b6a09324117d
1637,Bau Franz GmbH & Co. KG,bau_franz@t-online.de,(05621) 49 14,https://www.gelbeseiten.de/gsbiz/101a81cb-2c89-4803-8ba3-ada94617272a
1638,"Bauunternehmung Karl Lessing, Inh. Frank Lessing",baulessing@gmx.de,(05631) 23 13,https://www.gelbeseiten.de/gsbiz/32e3be78-1a6e-460c-afe3-563b43d526ff
1639,Donaubauer Bau GmbH,donaubauer-bau-gmbh@arcor.de,(08593) 93 99 39,https://www.gelbeseiten.de/gsbiz/52a704fe-13fb-46c7-aaeb-fd88f99705dc
1640,Haggenmüller Planungsbüro,info@architektur-haggenmueller.de,(08370) 9 73 33,https://www.gelbeseiten.de/gsbiz/a261b124-43bb-4f33-9608-eb6257ef5ae6
1641,"Josef Hanwalter Baugeschäft, Sanierbau e.K.",Josef.Hanwalter@t-online.de,(0821) 9 21 18,https://www.gelbeseiten.de/gsbiz/135bd857-b2c3-4588-ba4a-dedc280a91eb
1642,Schmitt u. Walter Hoch- u. Tiefbau GmbH,schmitt-u.walter@t-online.de,(06207) 32 45,https://www.gelbeseiten.de/gsbiz/af387a4c-73f8-4989-b311-ee5c10c64012
1643,WK-Bau - Bauunternehmen Wilfried Krüger,wkbaubonn@t-online.de,(0228) 31 41 01,https://www.gelbeseiten.de/gsbiz/543c8f93-3316-490b-873b-4fa96be04e25
1644,"MBS Mauritz-Bau-Service Inh., B.-Eng. Daniel Lembke e.K",lembke@mauritzbauservice.de,(038758) 30 70,https://www.gelbeseiten.de/gsbiz/f1bc2b43-703b-4749-b307-87fc2178c354
1645,Architekturbüro Janßen,architektjanssen@ymail.com,(03834) 79 90 00,https://www.gelbeseiten.de/gsbiz/a3e4cedc-a669-4d7f-b996-dd8a13428a04
1646,HochbauPlanung Paustian Inh. Peter Paustian Architektur,info@architekt-schleswig.de,(04621) 9 78 55 79,https://www.gelbeseiten.de/gsbiz/fa53f872-c1f7-4e43-94fb-f005cf4afd62
1647,Dipl.-Ing. Jürgen Meyer Ingenieurbüro,info@igstahlbau.de,(03881) 7 58 97 29,https://www.gelbeseiten.de/gsbiz/b0c88eb1-62d2-4984-b2dc-362d2efd73b3
