Nr,Name,Address,Email,Telefon,Web
1203,Raabe Graffitientfernung & Fassadenschutz Abbeizarbeiten,Hanskampring 31 22885  Barsbüttel,info@raabe-hamburg.de,(040) 64 85 57 20,https://www.gelbeseiten.de/gsbiz/813e5e73-38d4-48b8-a2a9-49abedcaf004
1204,Redelfs GmbH,Niederhofheimer Str. 10 65779  Kelkheim,kontakt@redelfs-fassadensanierung.de,(069) 3 14 06 00,https://www.gelbeseiten.de/gsbiz/64af441e-8558-4479-95c7-6dd1e88f685b
1205,Strauch Bauunternehmen,Krusestr. 15 59457  Werl-Büderich,strauch-martin@t-online.de,(02922) 8 45 69,https://www.gelbeseiten.de/gsbiz/195c93e5-b688-479c-9cbd-f2de5fcbf38b
1206,Lehner Matthias Wohnungsauflösungen,An der Laderampe 2 91781  Weißenburg,,(0171) 7 53 94 06,https://www.gelbeseiten.de/gsbiz/0a091f41-8b7c-4def-9e51-be0ee369d309
1207,Gerhard Höchtl oHG,Gewerbering 5 94060  Pocking,info@hecka.de,(08531) 83 88,https://www.gelbeseiten.de/gsbiz/ccceed38-6161-4844-a75b-ade461798dca
1208,Trockeneisstrahlen Heiko Rutsch,Boschstr. 11-19 37327  Leinefelde-Worbis,trockeneis_strahlen@web.de,(0172) 6 25 96 43,https://www.gelbeseiten.de/gsbiz/55a92836-2d6a-4d9d-a3bf-91626432e5ad
1209,Krage Auto GmbH,Richardstr. 95 12043  Berlin-Neukölln,911@krage-tuning.de,(030) 6 87 21 95,https://www.gelbeseiten.de/gsbiz/df2da9de-88b1-4bad-8056-c3faff33d4e1
1210,Steubl F. Autolackiererei,Industriestr. 27 91275  Auerbach,,(09643) 17 45,https://www.gelbeseiten.de/gsbiz/935f13be-9552-41ff-b625-9a39ad1009a8
1211,Langone Holz- und Bautenschutz,Marienbader Str. 11 70372  Stuttgart-Bad Cannstatt,bautenschutz-langone@arcor.de,(0711) 93 32 46 01,https://www.gelbeseiten.de/gsbiz/8e22d5b1-becf-4b76-8a5d-4804817c4866
1212,MAYCOR Industrielackierung,Rudolf-Diesel-Str. 9 78224  Singen,Info@maycor.com,(07731) 98 29-60,https://www.gelbeseiten.de/gsbiz/f9cfa6e1-3dd7-4175-91ae-943be0992991
1213,VASIC Kunststoffveredelung,Dürrwiesen 10 73614  Schorndorf-Haubersbronn,info@vasiconline.de,(07181) 88 59 15,https://www.gelbeseiten.de/gsbiz/9b4b2906-095a-4166-92a3-7aae5137f57c
1214,Glas Bertels GmbH,Appelhülsener Str. 9 48301  Nottuln,glas-bertels@web.de,(02502) 2 28 88 88,https://www.gelbeseiten.de/gsbiz/7ee122d7-4faa-4413-88a4-05ee20bc2eed
1215,Glas Engels GmbH,Kölnstr. 60 50354  Hürth-Hermülheim,info@glaserei-engels.de,(02233) 7 24 19,https://www.gelbeseiten.de/gsbiz/bd38f8bb-26a6-484d-8146-ed8e54278830
1216,Mattik GmbH Herr Ulrich Mattik,Berliner Str. 8-10 30916  Isernhagen-Altwarmbüchen,info@mattik-gmbh.de,(0511) 61 00 16,https://www.gelbeseiten.de/gsbiz/2f374871-0e2d-4600-9dbd-f1a71b0612e9
1217,Michel Elektromaschinen GmbH,Hildesheimer Str. 16-17 31195  Lamspringe,info@michel-emb.de,(05183) 10 29,https://www.gelbeseiten.de/gsbiz/fbccf47a-4009-478d-942f-c30b24e0083e
1218,Roland Malerwerkstätten,Straße der Genossenschaften 99 99734  Nordhausen,Roland-Maler@gmx.de,(03631) 6 22-30,https://www.gelbeseiten.de/gsbiz/6efdda18-7264-4790-b90a-82dfaa2d3e9b
1219,Die Betonbohrer GmbH,Kaynaer Str. 13 06688  Großkorbetha,info@diebetonbohrergmbh.de,(034446) 2 01 75,https://www.gelbeseiten.de/gsbiz/f1551163-eb9b-4034-b2c4-fdf37a35bc39
1220,Plinke GmbH Zimmerei,Tempelweg 4 30938  Burgwedel-Kleinburgwedel,,(05139) 89 42 85,https://www.gelbeseiten.de/gsbiz/3d33f79f-60ab-4df1-b8cf-9d0391ca708d
1221,Angersdorfer Fassaden GmbH,Lauchstädter Str. 51 06179  Angersdorf,kofa-ug@hotmail.de,(0345) 8 05 72 26,https://www.gelbeseiten.de/gsbiz/829cd8b2-7f61-4370-b0fd-45b4c9408f11
1222,Heigl Glaserei,Spormühl 1 94372  Rattiszell-Spormühle,info@glaserei-heigl.de,(09964) 60 12 84,https://www.gelbeseiten.de/gsbiz/8156a581-388c-4c11-bbca-e8aba9178e0c
1223,Gaukel GmbH,Otterbacher Str. 23 74523  Schwäbisch Hall-Tüngental,info@gaukel.de,(07907) 28 12,https://www.gelbeseiten.de/gsbiz/92c5d159-eed0-4002-bb43-c42fbd864352
1224,afz - Personalvermittlung und Service GmbH,Gartenstr. 1 97422  Schweinfurt-Nordöstlicher Stadtteil,,(09721) 72 21 60,https://www.gelbeseiten.de/gsbiz/95100382-2096-4453-8a98-a3e1184b6e1e
1225,Bauunternehmen Andreas Behrens Andreas,Schleusenstr. 22 38159  Vechelde-Wedtlenstedt,Andreas.Behrens63@googlemail.com,(05302) 7 01 95,https://www.gelbeseiten.de/gsbiz/e0498a7f-d0c7-41a8-b82c-1c77675f4427
1226,GALVANO WEIS GmbH & Co. KG,Untere Au 3 82275  Emmering,info@galvano-weis.de,(08141) 5 34 64-0,https://www.gelbeseiten.de/gsbiz/7eec3d1f-614d-4223-8680-1176a4b863b2
1227,Hecka GmbH,Franz-Stelzenberger-Str. 24 84347  Pfarrkirchen,info@hecka.de,(08561) 96 40-0,https://www.gelbeseiten.de/gsbiz/30b14735-5ddf-412e-97f4-779013e4dd62
1228,ISC Industrie-Service Czech GmbH,An den Wulzen 2-6 15806  Zossen,,(03377) 20 27 30,https://www.gelbeseiten.de/gsbiz/52deb0a7-a74e-4a35-a0c0-08a54ded8c99
1229,agt Trebbin eG,Trebbiner Str. 12 14959  Trebbin-Klein Schulzendorf,info@agt-eg.de,(033731) 89-0,https://www.gelbeseiten.de/gsbiz/326f0d1f-6913-4cf6-b77c-970a08bc497f
1230,HPM-Stahltechnik GmbH,Binger Landstr. 13-15 55569  Monzingen,info@hpm-stahltechnik.de,(06751) 9 39 60,https://www.gelbeseiten.de/gsbiz/6a7840dc-e977-4f8b-8ab0-cba48b257881
1231,Metallverarbeitung F. Siepmann,Faßbinderweg 25B 45327  Essen-Katernberg,info@mv-siepmann.de,(0201) 8 32 53 23,https://www.gelbeseiten.de/gsbiz/482e5b4a-9be8-46ce-a7cf-7a4a58ed790c
1232,Oberflächentechnik Sörgel,An den Eichen 8 15806  Zossen,soergelzossen@yahoo.de,(03377) 20 34 70,https://www.gelbeseiten.de/gsbiz/2219784a-569b-4ede-9d84-d10ddef4d471
1233,Tenschert,Junkersstr. 20 06847  Dessau-Roßlau-West,tenschert-lackierung@t-online,(0340) 51 74 22,https://www.gelbeseiten.de/gsbiz/9e6b1b4e-ef35-4efb-8528-6d38e6d2610a
1234,Verzinkerei Bühler GmbH,Obere Bergenstr. 10 88518  Herbertingen,,(07586) 92 02-0,https://www.gelbeseiten.de/gsbiz/c76b2d01-ba5d-415c-887f-bdff929f003f
1235,Bau- u. Kunstglaserei Ways GmbH,Hindelanger Str. 35 87527  Sonthofen,info@glasereiways.com,(08321) 67 42 90,https://www.gelbeseiten.de/gsbiz/71de1cbe-40b9-4013-ba94-bbf4b34f5e3f
1236,Marco Zywicki GmbH Gebäudereinigung Fassadenreinigung,Gutenbergstr. 63 22525  Hamburg-Stellingen,info@fassadenreinigung-zywicki.de,(040) 41 34 72-0,https://www.gelbeseiten.de/gsbiz/020e604e-899e-4826-95e3-34073a8cb41f
1237,d-b-g Pulverbeschichtung GmbH & Co. KG,Karl-Grüneklee-Str. 23-25 37077  Göttingen-Weende,info@dbg-pulverbeschichtung.de,(0551) 38 90 92 70,https://www.gelbeseiten.de/gsbiz/c457928a-f687-4c72-8720-034b51e5e6e3
1238,Glashandel Nowak Joachim,Brüsseler Str. 65 45968  Gladbeck-Brauck,mail@glas-nowak-gladbeck.de,(02043) 27 54-0,https://www.gelbeseiten.de/gsbiz/e5e5d760-6591-4832-9b2e-f7bc885fc676
1239,Glasserie Deutschland GmbH,Omorikaweg 8-10 26160  Bad Zwischenahn-Bad Zwischenahn II,info@glasserie.de,(04403) 6 36 65,https://www.gelbeseiten.de/gsbiz/bba54f06-2945-41e6-96da-87bdd45f6c6b
1240,Hochdruck Heger,Oberstr. 36 64653  Lorsch,k.heger@online.de,(06251) 5 15 86,https://www.gelbeseiten.de/gsbiz/8f373ff4-756f-4356-9ecd-7e691cb97214
1241,M & M Dienstleistungen GbR Fassadenreinigung Graffitientfernung Sandstrahlarbeiten,"Erich-Weinert-Str. 15 17489  Greifswald, Hansestadt-Industriegebiet",info@mmdienstleistungen.de,(0170) 7 54 06 09,https://www.gelbeseiten.de/gsbiz/07d4a1ae-cbe8-4ab5-898a-d3bb3918c369
1242,Johannes Marco Karosseriebau u. Abschleppdienst,Hauptstr. 10 06901  Kemberg-Rotta,,(034921) 2 05 15,https://www.gelbeseiten.de/gsbiz/52451e98-cdf8-4bdd-b938-eb9fc1bc0f0f
1243,Karaschewski Bernd KFZ-Werkstatt Autoreparatur,Fedor-Schnorr-Str. 14 08523  Plauen-Westend,,(03741) 42 32 87,https://www.gelbeseiten.de/gsbiz/4707f05b-65e3-4f64-b4c6-e7d39ea0dfe0
1244,"Quosdorf Rudolf Pflasterbau, Strassenbau",Alte Moritzburger Str. 37 01108  Dresden-Weixdorf,,(0351) 8 90 16 60,https://www.gelbeseiten.de/gsbiz/e2b1c045-e45c-497f-8d51-7e94e7784468
1245,Firma Herrmann,Iderhoffstr. 34 99085  Erfurt-Krämpfervorstadt,hdwherrmann@gmx.de,(0361) 4 17 02 32,https://www.gelbeseiten.de/gsbiz/5b859f08-a784-4f03-be75-1a3bdaf40d7b
1246,Gebrüder Wiesent GbR,Peterswörther Str. 1e 89423  Gundelfingen,Gebrueder.Wiesent@t-online.de,(09073) 80 09 41,https://www.gelbeseiten.de/gsbiz/66bf3bf4-054c-41c2-8a4f-44f2050b5580
1247,Glaserei Schickel,Schwanenkirchner Str. 26 94491  Hengersberg,info@glaserei-schickel.de,(09901) 71 78,https://www.gelbeseiten.de/gsbiz/e1df9409-624e-4895-9017-3cf29322905b
1248,Küpper-Weisser GmbH Metalltechnik,In Stetten 2 78199  Bräunlingen,metalltechnik@kuepper-weisser.de,(0771) 6 01-0,https://www.gelbeseiten.de/gsbiz/16af57f0-3d2d-4d26-869e-49c49ba2c00b
1249,Wünsche,Hinter den Gärten 3 99869  Schwabhausen,wuensche-schwabhausen@t-online.de,(036256) 2 26 22,https://www.gelbeseiten.de/gsbiz/662a87b0-0676-45c3-8dcc-ed33f9d48d29
1250,Zywicki Marco GmbH,Gutenbergstr. 63 22525  Hamburg-Stellingen,info@fassadenreinigung-zywicki.de,(040) 41 34 72-0,https://www.gelbeseiten.de/gsbiz/020e604e-899e-4826-95e3-34073a8cb41f
1251,Wilgen Korrosionsschutz GmbH,Bucher Weg 18 16356  Ahrensfelde / OT Lindenb-Lindenberg,info@wilgen-gmbh.de,(030) 9 41 22 91,https://www.gelbeseiten.de/gsbiz/42643cd3-a392-45db-86c5-3fec43bd01ae
1252,Oberflächenschutz GmbH,Die langen Stücken 14 39615  Seehausen,mail@oberflaechenschutz-gmbh.de,(039386) 5 47 75,https://www.gelbeseiten.de/gsbiz/e8c144f9-9cf9-4915-9b76-d043dd3db116
1253,Chemobau Vertriebsgesellschaft mbH,Robert-Bosch-Str. 17 79211  Denzlingen,info@chemobau-sanierung.de,(07666) 94 46 90,https://www.gelbeseiten.de/gsbiz/e44a3573-1de4-415a-8892-0a0801f8ef7e
1254,Fischer Sandstrahltechnik,Donatusstraße 143 50259  Pulheim,,(02234) 9 89 98 38,https://www.gelbeseiten.de/gsbiz/4a66bb24-b214-4932-83ee-49aa8a5aa9d4
1255,Preusser GmbH,Doppheide 93 49084  Osnabrück-Fledder,info@preusser-os.de,(0541) 50 50 20,https://www.gelbeseiten.de/gsbiz/b197ca41-20dd-4413-a062-6309ee70cb43
1256,TÜ-Gebäudeservice GmbH,Zscherbener Landstr. 17 06126  Halle-Versorgungsgebiet,mail@heico-gmbh.de,(0345) 29 98 13,https://www.gelbeseiten.de/gsbiz/ae403094-c8f5-4db2-95c0-caea9e09cc3a
1257,TÜ-Gebäudeservice GmbH,Am Herrmannschacht 5 06712  Zeitz,Info@tue-zeitz.de,(03441) 8 06 90,https://www.gelbeseiten.de/gsbiz/78516c86-59f8-4e82-be66-270d5fd2a4a8
1258,Dellinger Sophie,Hochstadter Str. 5 82229  Seefeld-Unering,sophie.dellinger@gmx.de,(08153) 95 29 15,https://www.gelbeseiten.de/gsbiz/b88e0f81-6fe3-40a9-862f-dc45804639fd
1259,Mutter Betonbohr- u. Sägearbeiten,Ringstr. 5 79725  Laufenburg-Hochsal,bohren@mutterw.de,(07763) 87 78,https://www.gelbeseiten.de/gsbiz/6ea11c09-eded-448b-ac17-bb77531f35a1
1260,Schoen Jean Pierre,Möckmühler Str. 37 74259  Widdern,Tankschutzschoen@aol.com,(06298) 18 86,https://www.gelbeseiten.de/gsbiz/a043ed5b-f8b3-4a78-b51c-eaed63fd23b0
1261,Graffex - Oberhausen / Mike Peukert Sandstrahlarbeiten,Emmericher Str. 14A 46147  Oberhausen-Schmachtendorf,,(0208) 82 14 27 50,https://www.gelbeseiten.de/gsbiz/20a8815b-d20d-4486-89cf-207e353a9a88
1262,"AS Glas, Glasermeister Atilla Sahin",Rostocker Str. 50 10553  Berlin-Moabit,info@asglas.com,(030) 39 83 83 81,https://www.gelbeseiten.de/gsbiz/5bc38930-1f0f-4ac7-b9b3-bd5ad3e43bb2
1263,Baumgarthuber GmbH,Grabenäckerstr. 38 78054  Villingen-Schwenningen,maler-baumgarthuber@gmx.de,(07720) 3 33 11,https://www.gelbeseiten.de/gsbiz/47e212e5-5ffb-470f-b50a-c5c86a6d3b69
1264,RHP Roland Herrmann,Am Flugplatz 2 88367  Hohentengen-Ortsbereich,info@rhp-web.de,(07572) 71 33 17,https://www.gelbeseiten.de/gsbiz/75cf0c78-ed34-4b9e-a194-0cc559ad915f
1265,Weber GmbH,Baltringer Weg 13 88487  Mietingen,info@weber-gmbh.net,(07392) 96 99 00,https://www.gelbeseiten.de/gsbiz/c3e66ba3-0a34-4935-adc3-c022ec77a0ec
1266,Siegel Bernd,Bahnhofstr. 13 74861  Neudenau,info@siegel-steinmetz.de,(06264) 92 64 44,https://www.gelbeseiten.de/gsbiz/199477a3-5223-48db-b477-c785d1660d6d
1267,Antiquitäten Klemmer G.,Leierweg 29 44137  Dortmund-Mitte,info@klemmerantik.de,(0231) 12 27 81,https://www.gelbeseiten.de/gsbiz/5f483450-fdcf-4184-82c5-aec02d17c8b9
1268,Glaserei Mews u. Sohn Inh. Michael Schulze,,glaserei-mews@t-online.de,(0451) 7 37 30,https://www.gelbeseiten.de/gsbiz/fd30a57a-5788-4e33-b243-d84ed1957e21
1269,Popp Baugeschäft GmbH,Bayreuther Str. 98 95326  Kulmbach,,(09221) 7 45 34,https://www.gelbeseiten.de/gsbiz/6497ed57-e6ae-4aea-b61d-56288c05d185
1270,Fahrzeugbau Fischer,Burgweg 64-66 44145  Dortmund-Lindenhorst,info@fahrzeugbaufischer.de,(0231) 81 80 15,https://www.gelbeseiten.de/gsbiz/b6466526-0c0b-4590-a078-f737e265df2c
1271,Form Glas GmbH,Haßlocher Str. 18 99189  Gebesee,info@form-glas.de,(036201) 5 86 73,https://www.gelbeseiten.de/gsbiz/b2571ecd-1dc7-475b-8b87-f4598309e6ac
1272,Glas Wolfgang GmbH,Schloßbergstr. 14 86872  Scherstetten,wolfgang@maler-glas.de,(08262) 10 43,https://www.gelbeseiten.de/gsbiz/8f4712aa-b009-43f8-af51-1f31628eb896
1273,inTON Pulverbeschichtung,Brüsseler Str. 6 53842  Troisdorf-Spich,,(02241) 93 20 00,https://www.gelbeseiten.de/gsbiz/fa3c6c7f-0728-413a-99f8-e468cf1c88fd
1274,Kosig,Ausleger 27 50374  Erftstadt-Gymnich,welcome@kosig.de,0151 21 02 27 48,https://www.gelbeseiten.de/gsbiz/80d1971e-9f60-4c3a-950f-dc3489f55bb2
1275,Kunststoffbeschichtungen Linder GmbH - Beschichtung medizinischer Instrumente se,Im Mittelfeld 15 76135  Karlsruhe-Beiertheim-Bulach,info@kbl-ka.de,(0721) 86 31 01,https://www.gelbeseiten.de/gsbiz/8638a1f5-4694-411e-87e0-ce4001b1f3b3
1276,Meyfarth Hardy,Auf dem Eisfeld 68 99826  Mihla,hardy-meyfarth@t-online.de,(036924) 4 22 07,https://www.gelbeseiten.de/gsbiz/7687409d-2f0b-4733-8cd2-f09e79caaa50
1277,Nowak Metalltechnik GmbH,Hugo-Junkers-Str. 11 50259  Pulheim,,(02238) 84 16 18,https://www.gelbeseiten.de/gsbiz/889188e3-b664-4471-9bb7-e679d1f68754
1278,Oswald Suck GmbH,Altstadtstr. 1-5 99817  Eisenach,pumpen-suck@t-online.de,(03691) 20 32 50,https://www.gelbeseiten.de/gsbiz/b184037d-3063-4518-85dd-7711bd9d3d2d
1279,POLYSAFE GmbH Landswirtschaftlicher Bautenschutz,Werner-Seelenbinder-Str. 15 07907  Oettersdorf,rennert@polysafe-gmbh.de,(03663) 4 25 05 65,https://www.gelbeseiten.de/gsbiz/c70d801b-3248-4180-bdc4-4aa7ad744399
1280,Pöstgens GmbH Restaurator,Lindenstr. 34a 37124  Rosdorf-Mengershausen,info@h-poestgens.de,(05509) 20 91,https://www.gelbeseiten.de/gsbiz/6288c5ab-221b-4ef1-b468-ef04ee53d213
1281,R & A Bau und Bautenschutz GmbH,Langenschader Str. 30A 07318  Saalfeld/Saale,info@ra-bausanierung.de,(03671) 67 21 68,https://www.gelbeseiten.de/gsbiz/8acb05ef-a76e-4d2c-bfaf-59dbf32bd629
1282,Rockenstein GmbH,Industriestr. 3 98553  Schleusingen,info@rockenstein-gmbh.de,(036841) 3 31-0,https://www.gelbeseiten.de/gsbiz/f377d1a0-e0c9-4f21-96ae-2c75bac76451
1283,Tobias Traub Strahl- u. Lackier GmbH & Co. KG,Mühlweg 40-42 89584  Ehingen,lackierwerk@tobias-traub.de,(07391) 5 00 30,https://www.gelbeseiten.de/gsbiz/121504ae-f8cd-4a0b-b090-cda84bca84e6
1284,Becher,Molsdorfer Lindenweg 4 99192  Apfelstädt-Kornhochheim,info@becher-ov.de,(036202) 70 97 30,https://www.gelbeseiten.de/gsbiz/111c0e39-a299-408f-84ec-ef68bea7dca1
1285,Farbgestaltung Weimar GmbH,Herbststr. 29 99423  Weimar-Nordvorstadt,info@farbgestaltung-weimar.de,(03643) 90 39 96,https://www.gelbeseiten.de/gsbiz/a196649c-59a5-42b8-ac1e-5127d4f69292
1286,"Glaskunst Krumholz e.K., Inh. Karin Histing",Kurtalstr. 11 76887  Bad Bergzabern,glaskunst.krumholz@t-online.de,(06343) 9 89 20 30,https://www.gelbeseiten.de/gsbiz/6f7c97a4-4c52-4d15-9033-ed64efd9c728
1287,Haufschild,Kirchstr. 1 37339  Buhla,,(036338) 59 86 14,https://www.gelbeseiten.de/gsbiz/2f6de809-79c0-43b6-9e19-4d5b14170ead
1288,Katt-Ederleh Malermeister,Zum Häspelesholz 23 74564  Crailsheim,info@katt-ederleh-malermeister.de,(07951) 3 10 12 72,https://www.gelbeseiten.de/gsbiz/09828c9a-d7d5-4066-b81d-a80f86a08c86
1289,Maler GmbH,Flachsmarkt 11 99994  Schlotheim,info@maler-glueckauf.de,(036021) 8 03 92,https://www.gelbeseiten.de/gsbiz/273fc548-9b84-43f7-a7e3-259af6d5ffb7
1290,"Schönhuber, Heiko",Ellerweg 53a 98660  Ehrenberg,info@metallbau-schoenhuber.de,(036873) 2 18 50,https://www.gelbeseiten.de/gsbiz/0bb6a41f-9433-4b06-8f9a-1080bbdcaf6b
1291,Friedhelm Schönherr Beschichtungscenter GmbH & Co. KG,Am Wasserturm 6 42929  Wermelskirchen,,(02196) 73 12 72,https://www.gelbeseiten.de/gsbiz/283a2b47-2eae-49c6-8371-3e2bdb4e2e96
1292,Glaserei Schmitz-Pöttgen,An der Mariensäule 11 52477  Alsdorf,,(02404) 2 50 63,https://www.gelbeseiten.de/gsbiz/0bca7e4f-2b20-4122-9d20-6b9b704e784b
1293,Schmitz,Max-Planck-Str. 7 52249  Eschweiler-Weisweiler,,(02403) 83 09 50,https://www.gelbeseiten.de/gsbiz/457eb922-edb5-4d52-bedb-dc6d83ca520f
1294,"Kling, Michael",Wilhelm-Umbreit-Str. 5 99867  Gotha-Siebleben,steinmetz.micha@hotmail.de,(03621) 40 14 46,https://www.gelbeseiten.de/gsbiz/576fe641-55e5-45c0-928e-89583250abe7
1295,R.K. Werterhaltung GmbH Bautenschutz,Marner Str. 120 17094  Burg Stargard,getifix-mv@t-online.de,(039603) 2 29 00,https://www.gelbeseiten.de/gsbiz/593da04c-82db-4208-9c2d-6e4554ee015d
1296,LOTUS-Fassaden GmbH - Spezialbetrieb für Fassaden,Spandauer Str. 188B 14612  Falkensee bei Berlin,info@lotus-fassaden.de,(03322) 24 09 00,https://www.gelbeseiten.de/gsbiz/59843aa1-b27e-4f38-a39b-89a9773814f7
1297,Prätzlich Team Profi Glas GmbH Glaserei,Rodigallee 314 22043  Hamburg-Jenfeld,info@praetzlich-team.de,(040) 6 53 00 11,https://www.gelbeseiten.de/gsbiz/b8a12059-a467-483c-83dd-7598a1654c60
1298,Prätzlich Team Profi Glas GmbH Glaserei,Rodigallee 314 22043  Hamburg-Jenfeld,info@praetzlich-team.de,(040) 6 53 00 11,https://www.gelbeseiten.de/gsbiz/b8a12059-a467-483c-83dd-7598a1654c60
1299,BFV GmbH,Heiligkreuzweg 112 55130  Mainz-Weisenau,info@bfv-mainz.de,(06131) 92 99 50,https://www.gelbeseiten.de/gsbiz/58e3fa4e-05cf-48fc-9f44-cbfb729c0904
1300,Glaskontor Nordhessen GmbH,Porschestr. 9-11 34225  Baunatal-Altenbauna,gk-nordhessen@saint-gobain.com,(0561) 49 99 60,https://www.gelbeseiten.de/gsbiz/ea3d2d70-98b9-4e4b-9289-95911234e270
1301,Weissenfels GmbH,Wilsberger Str. 2 53567  Asbach,info@autounfall-weissenfels.de,(02683) 3 12 97,https://www.gelbeseiten.de/gsbiz/4fa91a31-4778-4e3b-b825-ed6c0c60bee0
1302,"Glaserei Brede OHG, Inh. Hendrik Böbs und Katrin Rosehr",Marlistr. 39-41 23566  Lübeck-St. Gertrud,info@glaserei-brede.de,(0451) 6 42 27,https://www.gelbeseiten.de/gsbiz/721fcc09-7667-481f-93e8-e60359ef563a
1303,LITKE Bauwerkserhaltung GmbH,Bentwischer Str. 5 18182  Bentwisch-Goorstorf,info@litke-bauwerkserhaltung.de,(0381) 6 86 44 94,https://www.gelbeseiten.de/gsbiz/a4145cac-f0c0-40d3-b77e-b319ed174fcb
1304,van Deyk Wolfgang Unfallreparaturen und Karosseriebau,Fuldaer Str. 76 36160  Dipperz,service@unfallreparaturen-fulda.de,(06657) 15 60,https://www.gelbeseiten.de/gsbiz/4c6b063c-8c49-49bb-8db4-1598db8bbd29
1305,Dacord Service Management,Eisenbahnstr. 102 63303  Dreieich-Sprendlingen,h.seker@dacord.de,(06103) 9 95 15 32,https://www.gelbeseiten.de/gsbiz/0ddde1b0-f6fa-421e-8790-257166efb0d3
1306,Köster John Grabdenkmäler Marmorarbeiten,Hasselwerder Str. 154 21129  Hamburg-Neuenfelde,info@john-koester.de,(040) 7 45 93 04,https://www.gelbeseiten.de/gsbiz/77c3866d-87b4-4d0f-a3ff-00f0cfce92c9
1307,Flicka Michael Glasveredelung,Carl-Spaeter-Str. 13 56070  Koblenz-Industriegebiet,m.flicka@glas-flicka.de,(0261) 8 05 88 14,https://www.gelbeseiten.de/gsbiz/954b20b6-2093-43c0-a82d-351c077bc7b2
1308,Glaserei Alfons Russbült OHG,Glashüttenstr. 113 20357  Hamburg-St. Georg,info@glasereirussbuelt.de,(040) 4 39 56 01,https://www.gelbeseiten.de/gsbiz/9310ad68-93f7-4bf3-a5e7-2444cb23abaf
1309,Motorrad-Jankwitz Kawasaki ATV Quad,Unter den Linden 4A 14550  Groß Kreutz (Havel)-Jeserig,motorrad-jankwitz@t-online.de,(033207) 5 03 05,https://www.gelbeseiten.de/gsbiz/4b6c3f93-cff5-4ec9-8ba3-eb66016aaa88
1310,FIBE Service GmbH Bauunternehmen,Rothbäk 2 18198  Kritzmow-Groß Schwaß,info@fibe-bau.de,(038207) 7 50 69-0,https://www.gelbeseiten.de/gsbiz/cbe2a423-24b2-4358-8a75-3f0bf268ed5b
1311,Glas Richert Inh. Heino Richert,Klußer Damm 14 23970  Wismar-Süd,info@glas-richert.de,(03841) 25 01 70,https://www.gelbeseiten.de/gsbiz/35bd9cc7-7e52-4c26-967e-f1c6c844dcb0
1312,Hauschild Metallbau GmbH Metallbaumeister,Schwarzenberg 38 21629  Neu Wulmstorf-Schwiederstorf,info@hhhauschild.de,(04168) 2 08,https://www.gelbeseiten.de/gsbiz/1ae9de2d-c9cd-4663-86ae-8416d56668b7
1313,TECHBAU GmbH Betonsanierungen,Worthdamm 47 20457  Hamburg-Kleiner Grasbrook,info@techbau.de,(040) 78 09 22-0,https://www.gelbeseiten.de/gsbiz/e5b33375-28a5-416c-967f-49f24b987d3b
1314,Stahl- und Treppenbau Kuhla GmbH,Ardennering 10 Vetschau,info@Kuhla-gmbh.de,(035433) 4 90 30,https://www.gelbeseiten.de/gsbiz/bc0395e1-3616-4bba-aa59-a593fde6f4e8
1315,Stahl- und Treppenbau Kuhla GmbH,Ardennering 10 Vetschau,info@Kuhla-gmbh.de,(035433) 4 90 30,https://www.gelbeseiten.de/gsbiz/bc0395e1-3616-4bba-aa59-a593fde6f4e8
1316,A. Kolovrat GmbH,Taunusstr. 7 63486  Bruchköbel-Niederissigheim,a@kolovrat.de,(06181) 99 21 95,https://www.gelbeseiten.de/gsbiz/b9ee5129-fe04-40bc-90ce-543443d8b277
1317,Korrosionsschutz GmbH Mansfeld,Birnbaumsmühle 3-4 15234  Frankfurt (Oder),Korrosionsschutz@t-online.de,(0335) 41 01 20,https://www.gelbeseiten.de/gsbiz/bd80412f-f2da-4a3a-a6fa-8dce299cee79
1318,Reifen-Center Heibing GmbH Autoteile Reifen,Düneberger Str. 117 21502  Geesthacht,heibing@arcor.de,(04152) 7 72 73,https://www.gelbeseiten.de/gsbiz/91592776-f1af-4e1c-94b6-25de465d6694
1319,Die Zaunzentrale e.K.,Hittendahl 8 21447  Handorf,koerten@zaunzentrale.de,(04133) 63 83,https://www.gelbeseiten.de/gsbiz/6abfda51-6fe8-49a5-8765-493c1960884d
1320,Glas TECHNIK Werny GmbH Glaserei,Hammoorer Weg 9 22941  Bargteheide,info@glas-werny.de,(04532) 30 13,https://www.gelbeseiten.de/gsbiz/be57bdac-2b0a-475a-9946-efcecf540f6a
1321,Hayn Hartmut Fahrzeugtechnik,Bramstedter Chaussee 11 23795  Högersdorf,info@hayn-fahrzeugtechnik.de,(04551) 25 36,https://www.gelbeseiten.de/gsbiz/64118b2a-9f72-4e86-a157-fac041ba5a40
1322,Peters Bertram,Potsdamer Str. 66 14469  Potsdam-Bornstedt,info@metallbaupeters.de,(0331) 50 24 48,https://www.gelbeseiten.de/gsbiz/1480772f-87d6-44b4-a3e1-b8060c57e968
1323,Andresen Oberflächentechnik GmbH,Keeleng 5 24975  Husby,info-oberflaechentechnik@t-online.de,(04634) 81 62,https://www.gelbeseiten.de/gsbiz/d6477605-bda8-4ac1-b46e-ecadf204a942
